target,Present_Price,Kms_Driven,Fuel_Type,Transmission,Owner,car_age
8.65,14.68,155795,1,1,0,2
9.27,10.7,37991,0,0,2,20
3.84,5.28,157810,0,1,2,18
3.6,6.65,156365,0,1,2,11
10.33,19.73,41574,2,0,1,13
2.26,3.8,170873,0,1,1,7
12.18,17.25,152895,1,0,1,20
2.27,3.47,31193,1,1,2,14
16.71,22.2,122366,2,1,2,1
10.28,22.3,128711,3,1,0,15
9.28,21.15,32640,2,0,1,13
7.71,11.93,123572,1,1,0,6
20.6,23.28,144110,0,0,0,19
7.31,14.08,53680,1,1,1,9
6.26,13.75,131399,0,1,1,6
4.55,10.52,126984,0,0,1,10
2.84,5.08,86048,0,0,1,9
18.03,24.4,82901,1,1,2,11
11.95,17.4,163215,3,1,0,7
6.33,9.92,118450,1,1,1,17
7.57,12.41,197945,0,0,2,6
12.2,24.35,147762,3,0,1,20
14.39,18.46,51524,2,1,2,10
11.43,19.42,95204,1,1,1,11
11.43,24.37,99257,2,0,0,1
16.75,22.0,93406,1,1,2,10
1.59,3.17,172729,0,0,0,3
4.19,5.42,142713,1,0,2,8
10.91,13.59,194618,2,1,2,12
6.72,10.58,78166,1,1,2,3
11.08,23.2,165093,0,1,2,14
2.43,6.07,187768,1,1,2,13
3.81,8.52,196979,0,0,1,2
3.12,4.42,146336,1,0,0,12
13.58,22.59,96004,1,1,1,19
3.97,7.2,180043,3,0,2,5
14.87,23.93,99447,2,1,0,3
8.66,20.15,101124,1,0,1,16
13.25,24.13,60135,3,1,0,11
4.53,6.74,99765,0,0,2,2
6.96,11.64,25456,3,0,0,14
11.77,13.32,108319,3,1,2,17
6.49,9.86,17871,2,1,2,8
6.6,12.53,67794,3,1,0,18
9.05,11.54,66569,1,0,1,17
7.54,9.73,81049,0,0,0,10
9.94,22.69,97273,3,0,0,15
8.84,11.42,113677,1,1,1,19
7.24,16.01,172023,0,1,2,7
19.24,22.61,40152,3,0,1,8
8.4,15.01,80468,1,1,1,5
3.62,4.23,51582,1,1,1,9
12.19,19.34,8666,3,1,2,12
5.87,11.25,49284,0,0,1,4
2.89,5.07,146790,1,0,0,6
7.53,13.01,88044,1,0,2,12
4.22,6.45,52160,3,1,0,15
9.18,15.9,183275,2,1,0,4
5.88,12.18,117751,0,0,2,15
13.33,24.71,40617,3,0,0,13
6.54,8.44,185354,3,0,1,19
9.32,11.74,44835,1,0,0,1
7.85,13.6,108018,0,0,2,13
3.05,3.42,63920,2,1,1,4
9.82,12.05,69432,3,1,1,3
17.02,19.59,76403,2,0,2,19
14.52,21.4,35911,2,1,0,20
8.69,16.51,131694,2,1,2,19
11.64,13.38,131989,3,0,1,18
10.87,14.61,137153,2,0,0,8
6.62,9.46,77911,2,0,0,5
5.0,11.66,196263,2,1,0,13
6.12,15.28,147404,1,0,0,20
12.77,17.92,158519,0,1,1,3
7.09,11.85,40843,2,0,0,17
10.67,12.21,80935,1,0,0,7
8.4,13.34,23218,0,1,1,8
6.56,13.72,75158,1,1,0,13
10.29,19.78,98820,1,1,2,1
12.06,24.6,54337,2,0,2,3
3.58,5.05,71573,2,0,1,20
13.99,19.01,57875,2,0,2,12
2.44,3.88,114316,0,0,1,1
6.99,13.54,123153,3,1,2,2
1.74,3.47,128244,3,1,1,12
16.37,18.53,135262,2,1,0,17
17.51,21.82,47348,2,1,2,5
16.63,23.96,156040,0,1,0,7
3.88,8.44,23387,0,0,1,7
13.36,23.7,105934,1,1,2,17
5.19,6.66,133593,0,0,2,17
1.82,4.41,110993,0,0,2,2
9.99,20.12,101445,3,1,1,3
4.19,7.47,143834,2,1,1,7
10.27,12.57,168120,3,0,0,17
2.3,4.3,197475,0,1,0,20
8.52,20.03,37253,0,0,2,13
4.3,6.5,112773,1,0,0,5
12.45,23.33,199678,2,0,0,6
10.94,13.57,56093,0,0,2,1
11.61,14.19,125964,2,1,2,9
5.51,7.13,158870,0,0,2,10
7.37,13.11,151340,3,0,1,5
7.93,18.41,72419,0,1,0,13
3.42,5.66,31110,2,0,0,11
12.43,20.08,5156,2,1,1,5
3.11,7.69,90405,1,1,2,7
12.68,23.17,185238,3,0,1,1
4.93,5.98,49027,3,0,1,8
17.23,23.92,108878,3,0,1,13
12.77,22.49,38059,0,0,2,12
18.21,24.58,16744,3,1,1,15
2.22,3.72,53439,1,1,2,9
11.37,22.16,128539,1,0,1,1
6.83,12.58,89665,0,1,1,6
7.68,16.8,175899,0,0,0,15
18.38,23.79,136223,2,0,2,15
3.44,8.27,141129,2,1,0,18
9.38,11.32,121282,2,0,1,13
3.31,5.93,33891,2,0,2,9
14.32,24.6,7201,0,0,2,9
12.29,22.57,74975,1,0,2,5
16.01,23.52,88352,1,1,1,15
2.57,3.55,105368,0,0,0,7
17.24,20.61,158977,0,1,1,5
4.33,8.51,92706,2,0,1,4
10.77,14.66,10215,2,1,0,10
18.47,23.63,114281,0,1,1,14
18.57,23.65,118123,1,1,2,16
9.59,22.86,122873,3,1,1,12
12.58,18.2,48993,3,1,2,4
11.75,22.35,177568,0,1,1,1
2.84,5.42,162672,3,1,1,4
2.09,3.92,36650,1,1,1,4
6.92,15.16,199268,0,1,1,19
11.61,18.85,177304,3,1,0,4
3.12,5.14,188934,2,1,2,18
5.58,6.54,81182,2,1,2,18
4.79,6.28,184679,1,1,0,17
14.93,21.0,75117,0,1,0,6
1.47,3.1,156709,1,0,2,8
6.42,11.13,185053,2,0,1,7
6.95,16.9,60333,0,0,0,4
8.47,15.54,108833,2,0,0,4
8.65,11.48,194821,0,1,0,4
3.15,3.51,43731,2,0,0,13
8.88,12.09,62034,0,0,1,15
9.76,14.97,36082,0,1,1,10
7.71,14.4,101729,1,0,2,19
16.26,23.41,37763,2,0,1,3
5.36,7.32,102112,2,0,1,1
4.05,6.05,113610,1,0,0,15
4.03,5.7,58965,0,0,2,12
5.54,6.54,40180,3,0,0,19
6.71,12.25,152856,1,0,1,20
5.8,7.91,100618,3,1,2,6
1.81,3.67,61875,3,0,1,18
10.4,17.02,116293,0,0,2,2
16.86,19.53,191759,3,1,2,16
10.95,14.2,69723,1,1,0,13
8.18,12.83,191533,0,1,2,3
3.1,6.13,90066,1,0,0,11
14.35,22.47,134116,2,0,1,9
8.61,17.84,17557,0,1,0,6
13.09,14.58,118239,2,1,2,11
12.02,18.65,145045,0,1,2,8
9.39,13.17,185371,1,0,1,11
2.91,4.23,105484,1,1,0,5
3.5,6.3,88160,2,0,1,19
12.59,17.19,142714,2,0,2,6
12.5,22.21,155520,0,1,0,18
5.05,10.38,119878,3,0,1,3
8.48,13.88,154670,1,0,1,14
17.57,23.76,134358,3,1,0,2
2.87,3.97,193245,3,0,0,20
12.75,20.97,180061,2,0,0,4
7.84,13.75,158661,3,0,0,10
7.05,17.6,7076,0,1,1,20
14.51,17.5,131817,2,0,2,15
8.3,16.62,140338,0,0,0,16
7.48,13.22,199757,1,1,0,2
5.12,8.1,118251,2,0,0,10
13.58,22.87,39099,2,1,0,12
2.32,3.2,190823,3,1,1,18
3.32,4.65,184758,3,1,2,5
13.24,16.12,131188,2,0,2,2
8.46,13.44,28619,0,0,1,12
11.09,14.01,69220,1,0,0,7
13.75,23.47,155161,0,0,2,8
10.53,13.77,88932,3,0,0,8
12.66,18.15,176038,2,0,2,4
3.13,7.04,104320,1,1,0,18
6.63,11.69,120709,0,1,2,2
3.6,4.4,163637,2,1,0,10
5.61,7.42,43035,3,1,1,8
2.68,4.24,138802,0,1,0,12
16.59,19.83,56225,1,0,0,9
18.22,23.28,47778,0,0,1,5
10.64,18.33,92723,3,1,0,5
16.37,23.24,105710,3,0,2,2
2.85,7.03,130372,1,1,0,3
5.77,11.6,154927,2,1,0,16
10.33,12.56,147874,3,0,1,13
12.84,18.25,199471,0,0,0,18
8.36,10.77,113442,2,0,2,2
4.81,6.44,62701,1,0,2,1
11.01,22.13,119603,1,1,0,20
19.77,23.91,147388,2,0,2,9
7.77,10.72,161926,2,0,2,14
11.57,21.71,135767,0,1,1,11
10.26,22.73,69327,3,1,2,16
2.61,4.08,146516,0,1,2,3
6.07,14.94,175527,3,1,2,10
14.52,22.57,115222,0,0,1,3
10.61,15.94,122056,2,1,1,18
6.02,11.55,91637,1,0,1,11
17.17,19.36,112065,2,1,2,12
15.13,23.24,49634,3,1,0,7
9.22,13.67,59194,1,0,0,14
16.94,24.2,35226,0,0,1,10
13.91,19.53,11926,2,1,1,16
14.94,23.89,132614,2,0,2,9
10.12,16.34,29414,2,0,1,17
5.43,7.51,120663,0,0,2,9
15.35,18.03,95794,2,1,0,1
7.86,14.77,73798,2,0,0,1
6.42,10.04,93853,2,0,0,2
8.04,17.08,25803,0,0,1,6
18.11,22.85,24059,3,0,1,8
10.73,16.04,180325,1,1,2,5
16.11,23.2,89852,0,1,1,20
6.61,11.36,149317,0,1,1,13
14.12,23.36,81139,3,1,2,11
6.64,8.43,19503,0,1,1,13
15.74,22.29,101581,0,0,0,14
3.26,7.09,189529,3,0,2,4
12.28,16.92,137185,1,1,1,10
7.32,8.45,159137,1,0,1,7
2.62,3.6,135945,0,1,0,7
6.65,9.1,100367,1,1,2,11
15.65,18.1,9513,1,1,1,20
2.99,6.25,140474,2,1,1,9
7.45,9.69,25554,2,1,1,1
6.78,10.03,158106,1,0,2,6
14.89,18.77,159746,2,0,0,18
8.02,10.25,87686,3,1,2,5
6.67,10.45,169274,1,1,1,8
8.82,10.68,54776,2,1,0,20
8.77,14.76,88249,2,1,1,16
14.75,23.61,63823,1,0,2,4
3.45,6.75,27143,2,1,1,2
9.06,15.46,143721,3,0,2,14
5.91,7.49,116424,3,0,0,4
8.4,14.79,116559,3,0,1,14
16.99,24.91,96723,1,0,0,9
7.35,10.01,172458,2,0,0,20
2.87,3.86,91038,3,0,1,11
7.34,12.85,60372,0,0,2,4
1.92,4.02,10578,3,1,1,16
17.81,20.36,197713,1,0,1,19
8.91,14.51,36164,3,0,2,20
12.54,24.32,28417,3,0,2,8
3.34,3.99,15860,0,1,2,9
11.35,15.92,39110,2,0,1,3
10.61,20.37,168529,0,1,2,1
4.6,7.65,62025,1,0,1,8
8.96,19.97,199982,1,0,0,10
10.91,22.17,180081,2,1,2,11
2.88,3.77,15650,0,1,1,1
17.66,22.09,147536,2,0,0,3
1.9,3.23,155825,3,1,0,11
13.75,21.14,159661,2,1,0,5
5.42,8.06,169287,3,1,1,20
2.94,5.23,71160,2,0,1,19
2.78,5.46,96535,1,0,2,13
10.17,12.95,50145,0,0,1,4
4.73,11.0,150587,2,0,0,12
3.91,4.97,93303,2,0,0,13
12.58,23.63,26623,2,0,1,8
16.96,21.66,73810,1,0,1,19
13.87,18.01,136131,2,0,1,9
14.0,17.52,155302,1,1,1,18
6.61,14.13,117347,1,0,0,1
8.93,11.63,90265,1,0,0,1
4.23,9.19,182176,0,1,0,5
10.52,18.26,54895,1,0,1,7
2.31,4.9,56762,1,1,2,8
13.72,23.65,185336,3,0,0,12
11.39,20.0,131154,2,0,2,9
9.47,23.3,187746,2,1,1,4
5.61,7.52,13550,1,1,2,14
3.03,6.33,128171,1,0,0,13
7.89,12.84,194006,2,1,2,6
17.49,19.77,145883,0,0,1,11
8.23,16.43,24116,0,1,2,1
9.06,12.0,73323,3,1,1,8
14.8,22.75,174388,3,1,1,7
18.01,22.84,191447,2,1,1,17
6.54,9.65,59361,1,1,0,13
17.85,20.5,179259,3,0,1,10
7.13,14.89,7970,1,1,2,12
10.78,14.02,186698,0,1,0,13
7.68,9.07,180151,2,0,1,9
7.24,8.72,27698,3,0,1,13
7.25,14.0,53064,0,0,1,20
20.48,23.91,112583,1,0,2,19
2.67,5.9,93313,1,1,0,1
1.83,3.95,114002,0,1,1,10
13.99,21.58,157550,2,1,0,5
18.01,24.97,130203,2,0,1,2
14.97,24.57,61209,2,1,1,19
8.1,12.74,64253,3,1,1,19
11.16,15.73,56120,1,1,1,14
4.42,6.9,15371,0,0,2,8
16.12,22.64,122672,1,1,0,10
6.78,8.03,35724,1,1,0,6
6.33,12.98,182996,0,1,1,2
9.31,17.76,182201,2,0,0,2
11.22,14.13,110334,0,1,0,18
10.18,20.91,155467,2,0,1,5
13.67,21.39,68486,0,1,1,1
9.68,14.97,146469,3,0,0,10
7.8,15.78,196822,1,1,0,1
16.13,24.81,190234,1,1,0,9
10.87,17.81,157223,3,1,1,9
2.72,3.68,167027,0,1,1,8
10.55,24.7,105458,1,0,2,15
3.52,5.87,106273,1,0,0,12
3.64,4.15,149109,3,1,1,11
12.76,18.2,36739,0,0,2,18
2.82,4.02,33871,0,1,2,12
1.89,3.12,92219,1,1,1,20
4.89,11.03,101752,1,1,1,13
3.93,8.28,12374,2,1,0,17
7.41,12.11,199639,0,1,1,8
5.59,12.69,80379,3,0,0,6
4.84,10.42,44625,2,1,1,5
8.68,9.95,126789,3,1,0,17
20.29,24.36,88164,3,0,0,5
4.17,5.55,81745,0,0,1,12
6.74,7.77,181369,3,0,0,6
16.76,22.61,5143,0,0,2,2
11.51,14.94,129672,1,1,0,19
19.8,23.53,110727,2,0,0,18
7.91,17.31,14639,2,1,0,14
7.5,16.89,175387,3,0,1,4
6.02,11.37,115596,3,0,1,2
8.65,20.19,194477,1,1,0,16
11.86,22.14,58942,0,1,1,7
7.28,9.98,81452,1,1,0,5
17.29,23.95,21370,1,1,1,13
4.49,8.76,19369,0,0,2,4
5.04,8.24,185733,1,0,1,16
6.76,8.66,54368,3,0,2,7
2.53,3.21,13842,3,1,1,10
17.32,23.49,173259,1,1,1,17
6.84,16.17,184291,2,0,2,3
3.35,4.18,151126,1,0,0,8
12.19,16.95,77957,0,1,0,10
16.47,18.45,102286,2,0,2,12
2.31,3.76,179287,1,1,0,5
8.71,20.53,88825,1,1,0,5
8.62,14.4,167890,2,1,2,17
4.47,10.89,153022,3,0,2,1
7.49,14.05,144103,2,1,1,16
13.56,19.3,163949,0,0,2,14
4.15,4.99,95788,2,0,2,17
3.21,3.57,144654,2,1,0,1
15.2,24.12,35867,0,1,0,16
4.09,8.31,26315,2,1,1,14
17.26,21.14,190714,0,1,1,20
8.32,18.16,188318,3,0,0,15
8.58,17.36,134646,0,1,2,5
18.77,21.98,52159,0,1,2,5
4.93,7.07,120156,0,0,2,12
9.82,13.02,166903,1,1,2,4
18.23,24.92,40636,1,0,1,10
11.06,13.82,164329,1,0,2,3
9.52,13.75,125673,1,1,1,15
2.57,5.81,43951,3,1,0,18
2.63,4.12,12702,0,1,1,14
21.44,24.44,78117,3,1,0,8
5.96,6.99,49597,2,0,2,16
2.96,4.3,193622,3,0,0,5
20.51,24.45,152287,1,1,0,4
14.63,23.9,34256,1,0,2,13
12.88,14.35,166813,1,1,1,19
14.44,16.74,24533,0,1,2,17
3.96,7.34,172234,1,1,0,20
6.72,12.8,180936,2,0,1,14
8.11,9.79,120244,3,1,1,10
11.41,17.3,138091,0,1,2,10
12.07,17.69,51975,0,1,2,20
6.38,9.17,131155,1,0,2,3
7.01,7.82,23389,0,0,0,9
15.22,19.36,121981,2,0,0,14
3.42,7.69,66060,3,1,0,8
5.26,10.31,199920,1,1,2,2
15.97,21.5,72012,2,1,1,17
12.88,20.03,61337,3,1,2,20
5.11,6.02,18328,0,1,1,2
10.19,20.74,107538,2,1,1,16
7.99,15.3,130352,0,0,1,7
6.45,15.66,163834,2,1,0,16
17.85,20.92,46656,0,1,0,20
10.26,18.3,188950,3,0,1,10
7.84,12.58,189560,3,0,1,10
1.98,3.74,87468,3,0,1,15
8.32,20.55,78559,3,0,2,5
15.81,20.58,162658,3,1,0,5
12.14,22.01,25562,0,0,2,12
2.81,3.42,23916,2,0,2,5
1.27,3.12,17851,3,0,2,12
4.53,8.61,99053,2,0,2,7
10.1,20.81,97014,3,1,1,3
7.68,12.35,87904,3,1,2,8
7.14,16.25,198587,3,1,1,5
4.04,6.89,177458,3,0,2,9
5.57,9.78,33534,2,0,1,20
9.08,16.9,184244,2,1,2,18
14.35,18.2,64952,1,0,1,19
2.36,4.27,99954,3,0,1,5
6.15,11.35,114948,1,0,0,12
6.79,8.01,138297,3,0,2,3
6.65,8.98,184004,1,0,2,16
16.12,18.79,74770,0,1,2,18
6.05,11.46,147715,1,0,2,11
10.02,13.88,9793,1,0,2,4
10.09,12.2,71753,1,1,1,5
5.2,9.03,43801,3,1,1,13
13.48,21.63,154854,2,0,1,16
13.81,19.58,186422,3,0,0,8
12.25,21.45,38077,1,0,1,8
9.26,13.92,9062,2,0,2,2
2.95,3.58,103243,1,0,0,17
13.94,21.83,121741,3,1,1,11
18.85,21.61,127701,1,1,2,6
5.77,10.92,78950,3,0,1,18
5.66,11.14,170132,0,0,1,16
11.85,18.61,176572,1,0,2,10
18.38,24.37,5845,3,1,0,12
4.15,6.53,197343,1,0,2,6
11.55,17.79,150833,0,0,1,10
6.57,8.16,116062,3,0,1,20
6.35,8.81,50214,0,0,0,11
19.68,24.13,163114,2,1,1,19
16.4,22.15,127430,1,0,0,5
22.31,24.86,152915,3,1,2,7
13.07,15.8,10690,1,1,1,7
2.26,5.18,163974,2,0,2,19
3.91,6.12,19017,3,1,0,4
8.65,21.15,156916,2,1,0,11
7.62,15.63,192723,0,1,0,7
10.26,17.8,172433,3,1,2,8
5.14,12.25,73902,3,0,2,11
6.11,8.79,98645,3,1,0,17
13.79,15.38,20613,2,0,2,13
5.89,8.58,61844,1,0,1,2
14.64,22.51,143910,1,0,0,11
13.26,16.81,170129,1,1,1,11
16.24,20.39,184249,1,0,0,5
2.32,4.02,91509,2,1,1,9
11.71,17.86,189274,1,0,2,11
12.24,15.96,68069,0,1,2,5
8.2,12.73,137756,2,1,0,7
2.56,3.4,104457,2,0,0,11
3.35,5.21,88032,3,1,1,11
7.47,8.81,189645,3,1,2,20
4.45,8.49,185479,1,0,1,12
16.55,23.31,81311,0,1,0,4
6.48,7.61,59794,3,0,2,2
9.15,11.13,121108,1,1,2,11
8.19,18.93,192649,0,1,1,19
9.72,12.13,12279,3,1,2,9
3.98,7.69,60856,2,1,0,6
11.97,17.53,80870,1,1,0,17
2.03,3.34,5022,2,0,2,12
5.28,12.38,110607,3,1,1,2
15.37,18.88,77547,3,1,1,3
3.22,4.16,87793,3,0,0,10
10.75,13.6,162397,2,0,1,16
18.53,21.64,72284,2,0,1,19
1.54,3.18,76660,2,1,1,9
17.23,22.29,178781,2,0,1,2
14.74,22.36,198653,2,1,1,12
9.04,15.28,30463,3,0,2,3
4.54,10.79,133479,2,0,1,10
4.78,8.78,197445,0,0,0,19
5.67,13.86,169929,3,1,0,8
13.01,21.02,64593,2,0,2,10
9.4,22.31,121456,0,0,2,12
9.66,17.64,35513,2,1,1,2
1.74,3.97,145214,1,0,2,20
4.46,6.39,64147,2,1,2,5
8.23,9.88,36850,0,1,1,19
2.7,3.31,185305,0,1,0,7
12.12,23.08,150122,0,0,1,6
3.23,5.26,168874,2,0,1,7
4.14,5.89,29206,1,0,2,5
7.62,8.7,7797,1,0,0,17
17.03,23.95,100300,1,0,1,6
17.18,20.27,19256,3,1,1,12
12.74,15.85,75151,2,1,0,2
8.41,10.53,111169,1,1,2,15
9.18,21.91,146483,2,1,1,20
13.66,18.79,197734,2,1,1,15
7.53,16.62,168249,2,0,0,10
16.51,18.52,44760,0,1,1,7
3.09,5.92,99305,2,1,0,19
5.24,6.26,90518,3,0,2,1
2.31,3.4,120131,1,1,2,12
14.37,16.99,80368,3,0,1,14
8.09,14.88,140076,1,1,1,10
3.51,4.36,188910,3,1,1,7
8.07,15.44,184107,3,0,1,12
19.98,24.51,171580,1,0,1,1
3.84,5.78,176665,1,0,1,20
2.21,5.5,54302,0,1,2,9
20.08,23.41,90923,0,1,2,3
10.85,20.05,147066,0,0,0,4
5.24,6.62,90328,1,0,0,4
1.55,3.29,186788,0,0,1,15
2.67,5.58,91370,3,0,2,19
5.46,13.43,95577,3,1,2,4
2.86,4.93,11425,0,1,0,12
11.94,13.84,170661,0,0,1,20
8.27,16.28,60794,2,1,1,2
8.3,15.58,158069,2,1,2,3
14.72,17.84,51705,3,1,1,16
4.57,7.37,16892,0,1,1,7
11.62,16.41,82877,0,1,1,14
9.68,15.73,54726,2,1,0,8
17.03,22.82,87606,0,0,2,11
7.68,11.1,147357,0,1,2,17
9.96,14.75,166839,2,1,2,17
3.15,5.83,7053,1,1,0,19
6.47,11.5,43056,1,1,1,2
1.84,3.53,86352,2,0,2,20
9.64,13.28,135978,3,0,1,11
11.66,19.14,163852,1,1,1,5
12.1,24.36,132279,1,1,0,14
9.25,13.13,29475,1,0,1,2
9.81,16.88,127345,2,1,0,19
11.86,14.15,168926,1,0,2,2
6.13,14.12,175438,2,1,1,15
16.13,21.78,137172,3,0,2,8
5.76,9.85,47842,0,0,2,19
9.08,12.29,24681,1,0,0,20
14.71,16.41,124626,3,1,0,1
2.33,4.37,60608,0,0,2,3
13.19,15.12,16672,1,0,1,6
9.35,14.86,186416,2,1,0,10
3.38,4.55,137213,2,0,0,14
19.6,23.28,163817,0,1,2,10
15.56,18.95,7258,2,0,2,5
7.71,12.65,38219,2,0,0,13
13.06,20.3,88894,1,1,2,10
8.19,9.24,48801,2,0,0,18
7.3,13.57,162886,1,1,1,12
4.95,6.5,64252,0,0,1,3
3.01,3.7,85978,0,0,0,16
5.64,10.31,122708,1,0,2,17
15.41,21.53,94900,0,1,1,10
9.24,15.37,115601,1,0,0,10
15.66,24.62,115106,3,1,0,16
11.19,24.76,73100,1,1,2,10
9.05,17.76,142786,1,0,0,7
6.65,10.88,71292,2,0,1,16
2.6,4.33,99477,0,0,0,18
13.06,17.34,25762,1,1,1,5
12.15,16.79,6066,3,1,1,13
15.77,21.96,107330,2,0,2,7
6.23,15.46,26911,3,0,1,19
12.66,22.21,85977,1,1,0,2
18.59,22.47,75455,2,1,0,5
3.25,6.98,192192,2,1,1,10
5.8,6.47,112915,2,1,2,14
3.18,4.3,144516,3,0,0,6
7.1,17.72,71277,0,1,1,14
6.17,6.88,125162,1,0,2,12
7.7,10.45,117998,3,1,1,7
18.6,22.55,181137,3,1,0,5
9.42,11.23,155212,2,0,2,4
9.45,13.86,87949,3,1,2,3
19.74,22.4,47900,1,1,0,9
17.82,23.32,76769,1,0,1,8
4.87,9.49,80305,0,0,2,12
17.82,23.87,135780,3,0,1,7
6.85,8.76,171843,2,1,2,16
3.18,5.26,7666,3,0,2,11
6.65,9.41,50545,1,0,2,11
3.83,5.88,38731,0,0,0,12
4.03,9.25,160225,0,1,1,15
10.3,19.35,64924,2,1,2,4
13.51,24.87,63446,0,0,2,16
8.69,14.31,10271,3,0,2,20
5.53,8.25,122912,0,0,0,11
2.81,6.43,47870,3,0,1,17
