Car_Name,Year,Selling_Price,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner
Verna,2024,4.71,7.16,50924,Diesel,Dealer,Automatic,1
WagonR,2007,7.74,16.3,142696,Petrol,Individual,Automatic,1
Creta,2007,7.61,10.22,75445,Electric,Dealer,Automatic,1
City,2018,11.02,15.5,164737,Diesel,Dealer,Manual,0
Creta,2017,10.31,20.35,69449,Diesel,Individual,Manual,0
Baleno,2020,6.56,12.89,127385,Electric,Dealer,Automatic,1
Innova,2014,16.44,19.06,12412,Petrol,Dealer,Automatic,0
i20,2012,6.43,11.33,14057,Diesel,Individual,Manual,2
Verna,2014,3.51,4.87,14854,Petrol,Dealer,Automatic,1
i20,2005,11.37,17.86,118856,Diesel,Individual,Automatic,1
Fortuner,2009,9.17,11.17,5634,Diesel,Dealer,Manual,0
i20,2017,5.26,7.2,138262,Electric,Individual,Automatic,2
WagonR,2007,4.92,9.22,122392,Electric,Dealer,Manual,2
Innova,2011,19.3,24.58,188234,CNG,Dealer,Automatic,2
i20,2021,9.55,12.4,159475,CNG,Dealer,Automatic,2
Fortuner,2011,4.84,6.14,114299,CNG,Dealer,Manual,0
Baleno,2012,20.71,24.46,72439,Diesel,Dealer,Manual,2
Baleno,2022,12.76,15.89,144897,Petrol,Individual,Automatic,2
Baleno,2015,3.22,8.02,9268,Diesel,Individual,Automatic,2
Ertiga,2010,4.87,6.02,55622,CNG,Individual,Automatic,0
Ertiga,2010,6.62,10.5,192467,Electric,Dealer,Manual,0
Innova,2011,8.69,12.91,173548,Petrol,Individual,Automatic,0
City,2017,10.85,14.49,105773,CNG,Individual,Automatic,1
Verna,2019,13.61,19.45,155720,Electric,Dealer,Automatic,2
Fortuner,2018,9.68,18.11,168455,Diesel,Dealer,Manual,2
Swift,2019,5.12,6.39,108539,Petrol,Dealer,Automatic,0
i20,2017,5.31,11.82,6942,CNG,Individual,Automatic,2
Ertiga,2021,6.75,11.94,77819,Electric,Individual,Automatic,1
Fortuner,2020,5.67,10.75,50127,CNG,Dealer,Manual,0
Fortuner,2017,9.59,14.52,93494,Diesel,Individual,Manual,1
Baleno,2007,6.4,12.12,97510,Diesel,Dealer,Automatic,1
Innova,2013,3.13,4.51,139294,CNG,Dealer,Manual,0
Swift,2011,13.16,14.64,145092,Diesel,Individual,Automatic,0
Swift,2007,7.83,12.96,69264,CNG,Individual,Manual,0
i20,2021,8.35,17.15,20928,Petrol,Dealer,Manual,2
WagonR,2013,10.39,19.43,60729,Petrol,Individual,Manual,2
Creta,2020,13.52,16.12,155957,CNG,Individual,Manual,2
Verna,2013,3.22,5.41,100047,Petrol,Individual,Automatic,0
Innova,2019,5.82,7.5,103996,CNG,Dealer,Automatic,1
i20,2012,6.39,15.61,182427,Petrol,Dealer,Automatic,0
Swift,2010,10.05,18.78,70791,Diesel,Dealer,Automatic,2
Verna,2024,13.84,24.45,41677,Petrol,Individual,Manual,1
Innova,2009,2.66,3.9,30262,Electric,Individual,Automatic,2
Baleno,2018,7.65,13.13,164819,CNG,Dealer,Automatic,2
Creta,2013,16.44,24.86,185023,Diesel,Dealer,Manual,2
Ertiga,2015,17.0,20.31,141314,CNG,Dealer,Automatic,0
Fortuner,2012,8.34,17.23,62614,Petrol,Individual,Automatic,2
Innova,2024,12.37,19.65,48449,CNG,Dealer,Manual,1
WagonR,2011,11.07,18.4,105649,Diesel,Dealer,Automatic,0
Ertiga,2021,14.79,23.31,28678,Diesel,Individual,Manual,1
WagonR,2016,11.72,21.08,152620,Petrol,Individual,Manual,0
Innova,2009,6.69,13.12,42856,Petrol,Individual,Manual,0
Swift,2010,6.53,8.02,183076,Petrol,Individual,Automatic,1
Ertiga,2022,7.19,16.81,122446,CNG,Individual,Automatic,2
Innova,2015,13.18,18.47,23507,Electric,Individual,Automatic,1
Ertiga,2011,14.36,16.05,25288,Petrol,Individual,Manual,1
Innova,2021,1.93,4.46,157878,Petrol,Individual,Automatic,2
Fortuner,2024,11.77,19.77,169413,Diesel,Individual,Automatic,1
Innova,2011,12.8,14.55,45777,Electric,Dealer,Manual,0
WagonR,2023,5.77,11.78,33514,Petrol,Individual,Manual,2
Ertiga,2022,3.76,5.19,153654,Electric,Dealer,Manual,0
WagonR,2020,1.87,3.15,110326,Petrol,Dealer,Manual,1
WagonR,2023,4.66,5.9,131103,Diesel,Individual,Manual,0
Fortuner,2013,16.76,22.92,139055,CNG,Individual,Manual,0
Ertiga,2015,2.24,3.97,133668,Electric,Dealer,Manual,1
Innova,2016,14.56,18.19,8478,Diesel,Dealer,Manual,2
Swift,2011,2.96,5.2,91316,CNG,Individual,Manual,1
WagonR,2009,10.97,17.16,142572,Diesel,Individual,Automatic,1
Baleno,2006,6.59,9.85,138457,Petrol,Individual,Manual,1
Baleno,2020,20.57,23.92,175760,Diesel,Dealer,Automatic,0
Fortuner,2011,5.4,11.81,121383,Petrol,Dealer,Automatic,1
Creta,2024,10.73,12.82,19008,Diesel,Individual,Automatic,1
Innova,2018,8.65,14.27,74049,CNG,Dealer,Manual,1
City,2018,10.39,23.98,10675,Diesel,Individual,Automatic,0
i20,2020,11.79,14.13,59607,Electric,Individual,Automatic,2
Innova,2010,11.92,16.23,189366,Diesel,Dealer,Automatic,2
Baleno,2011,12.71,18.63,40836,CNG,Individual,Automatic,2
Verna,2010,12.79,24.91,64446,Petrol,Individual,Automatic,0
City,2022,5.6,10.63,198689,Electric,Individual,Manual,1
Verna,2011,7.9,9.6,105742,Electric,Dealer,Manual,1
Innova,2023,7.87,10.85,79300,CNG,Dealer,Automatic,0
Creta,2019,2.67,3.06,8441,Petrol,Dealer,Automatic,2
Baleno,2022,3.87,4.58,80151,Diesel,Individual,Automatic,2
Verna,2020,8.66,11.51,20354,Diesel,Individual,Automatic,1
Creta,2005,13.35,19.19,38675,Electric,Individual,Manual,0
i20,2005,18.37,20.86,116346,Petrol,Individual,Manual,0
Innova,2022,13.3,22.6,113951,Petrol,Individual,Automatic,1
i20,2018,11.26,23.96,5392,Electric,Dealer,Automatic,0
City,2006,2.78,5.96,38555,CNG,Dealer,Manual,0
Fortuner,2019,12.44,24.38,150156,Electric,Individual,Manual,0
Creta,2020,9.6,22.01,166026,CNG,Individual,Automatic,0
City,2013,4.56,9.46,166685,CNG,Dealer,Automatic,1
Creta,2017,19.32,22.98,118844,Electric,Dealer,Manual,2
Baleno,2017,4.97,8.42,38617,CNG,Individual,Automatic,1
Innova,2023,9.66,19.67,172604,Electric,Individual,Manual,1
Ertiga,2024,3.45,3.99,61710,CNG,Dealer,Manual,2
City,2015,8.03,10.55,196000,CNG,Individual,Automatic,2
Ertiga,2017,9.05,13.58,52334,Diesel,Dealer,Automatic,1
i20,2012,12.66,24.05,22328,CNG,Individual,Manual,1
Baleno,2020,4.47,9.43,56897,Petrol,Individual,Automatic,2
Creta,2021,6.72,13.26,88051,Petrol,Individual,Manual,2
Fortuner,2015,6.01,9.28,120556,Electric,Dealer,Manual,0
Baleno,2021,8.81,20.7,136608,Electric,Dealer,Manual,1
Baleno,2011,7.05,15.81,90084,CNG,Dealer,Automatic,1
Swift,2022,5.46,12.08,170493,Electric,Dealer,Automatic,0
i20,2006,11.83,16.53,111270,Electric,Individual,Manual,1
Swift,2019,15.48,21.46,111573,Diesel,Individual,Manual,0
City,2007,5.48,11.19,74016,Petrol,Individual,Manual,0
Fortuner,2010,6.42,7.3,53501,CNG,Individual,Manual,2
Baleno,2015,11.2,23.14,41203,Petrol,Individual,Manual,0
Baleno,2017,5.41,11.99,14612,CNG,Individual,Manual,0
City,2008,15.08,24.63,110328,Diesel,Dealer,Manual,0
City,2009,8.16,9.11,13259,Diesel,Dealer,Manual,0
WagonR,2016,4.68,11.31,176708,Petrol,Dealer,Manual,0
Baleno,2013,7.55,14.75,59807,Diesel,Dealer,Manual,1
Creta,2010,11.47,14.37,35603,Diesel,Individual,Automatic,1
Ertiga,2014,5.7,10.33,61774,Electric,Individual,Automatic,2
WagonR,2019,6.04,12.42,6304,Electric,Individual,Manual,1
i20,2010,15.62,19.4,196281,Diesel,Individual,Automatic,2
WagonR,2020,9.02,16.75,68570,CNG,Dealer,Automatic,0
Creta,2016,6.75,11.9,29147,Electric,Individual,Automatic,1
Fortuner,2023,13.94,21.64,75126,Diesel,Individual,Manual,2
Baleno,2021,2.63,4.33,114197,CNG,Individual,Automatic,0
Creta,2012,8.91,11.9,157464,CNG,Individual,Automatic,1
City,2018,9.73,18.83,179829,Electric,Dealer,Automatic,2
Fortuner,2012,5.36,6.39,58096,Electric,Dealer,Automatic,0
Fortuner,2015,9.69,13.45,46065,Diesel,Dealer,Automatic,1
i20,2011,14.34,23.68,80135,Electric,Dealer,Manual,1
WagonR,2008,5.52,11.65,146138,Electric,Dealer,Manual,1
Ertiga,2008,7.96,10.8,63878,Petrol,Dealer,Automatic,2
Swift,2011,7.58,18.28,28169,Electric,Dealer,Automatic,0
Swift,2017,2.08,4.3,186176,Petrol,Individual,Automatic,1
Creta,2022,15.51,22.88,10006,Electric,Individual,Manual,0
City,2009,14.7,24.54,79835,CNG,Individual,Automatic,0
Creta,2015,13.26,17.13,42788,Electric,Individual,Automatic,1
Innova,2011,16.2,23.18,55136,Diesel,Individual,Manual,0
Baleno,2017,13.74,21.05,73751,Petrol,Dealer,Automatic,2
WagonR,2017,11.85,18.81,153676,Electric,Individual,Manual,1
Baleno,2022,4.05,7.93,91150,Petrol,Dealer,Automatic,0
Fortuner,2010,4.43,10.7,154741,Diesel,Individual,Manual,0
City,2011,7.07,7.98,76349,Electric,Individual,Automatic,2
Baleno,2011,16.04,24.05,76730,CNG,Dealer,Automatic,0
City,2006,15.53,24.01,118812,Petrol,Dealer,Automatic,2
WagonR,2007,4.69,5.28,7732,Petrol,Dealer,Manual,1
Ertiga,2010,10.77,22.66,15132,Electric,Individual,Manual,1
WagonR,2022,20.94,24.98,23967,Petrol,Dealer,Automatic,0
i20,2008,12.7,24.01,57578,CNG,Individual,Manual,0
Innova,2011,6.14,10.02,24578,Petrol,Individual,Manual,0
Innova,2022,6.41,11.41,25928,Petrol,Dealer,Automatic,0
Verna,2011,10.01,22.29,189923,Petrol,Dealer,Automatic,1
Baleno,2005,4.44,6.55,141512,CNG,Dealer,Manual,0
Creta,2022,7.2,13.11,170675,Electric,Dealer,Manual,1
Verna,2020,13.99,21.68,101600,Electric,Dealer,Manual,0
Innova,2022,8.52,20.35,25890,CNG,Dealer,Automatic,0
Creta,2023,13.1,24.97,49386,Petrol,Individual,Automatic,0
City,2007,16.01,18.62,26600,CNG,Dealer,Automatic,2
Fortuner,2018,14.41,24.25,53639,CNG,Individual,Automatic,0
Verna,2015,4.45,6.86,176963,Petrol,Dealer,Manual,2
Innova,2016,7.42,9.23,193917,CNG,Individual,Automatic,1
WagonR,2024,8.21,9.21,154477,Diesel,Dealer,Manual,1
i20,2008,12.01,16.0,169801,Electric,Individual,Automatic,2
Verna,2017,5.98,7.58,100436,Diesel,Dealer,Automatic,2
i20,2007,7.85,13.03,107161,Electric,Individual,Manual,1
Swift,2017,9.14,22.23,129888,Petrol,Individual,Automatic,0
Fortuner,2012,2.04,3.11,104109,Diesel,Individual,Manual,2
Swift,2021,10.72,12.79,31897,Electric,Individual,Manual,2
Ertiga,2013,15.91,24.74,31290,Diesel,Dealer,Automatic,1
i20,2010,3.29,7.23,193773,Diesel,Dealer,Manual,0
Verna,2022,4.24,6.26,50872,Petrol,Individual,Automatic,1
WagonR,2009,13.11,14.57,98825,CNG,Dealer,Manual,1
WagonR,2007,2.06,3.86,150291,Petrol,Dealer,Automatic,0
i20,2008,17.3,23.59,95971,Diesel,Individual,Automatic,0
Swift,2010,13.82,19.86,144096,Electric,Individual,Manual,2
WagonR,2016,21.4,24.04,150889,Electric,Dealer,Manual,0
Verna,2022,1.39,3.38,24080,Petrol,Individual,Automatic,0
Creta,2014,3.93,4.7,92272,Petrol,Individual,Automatic,1
Creta,2022,6.54,12.02,124048,Petrol,Dealer,Manual,2
Fortuner,2021,9.12,17.83,164971,Diesel,Individual,Automatic,2
WagonR,2005,11.27,17.82,64596,Petrol,Dealer,Manual,0
City,2024,11.8,18.96,193409,Electric,Dealer,Automatic,1
i20,2022,8.67,10.11,95303,CNG,Dealer,Automatic,0
WagonR,2023,18.54,22.69,5173,Electric,Dealer,Automatic,1
Fortuner,2009,8.87,14.44,147402,Petrol,Dealer,Automatic,1
Verna,2018,8.21,13.11,66218,CNG,Individual,Manual,0
City,2017,6.07,10.0,121433,Electric,Dealer,Automatic,2
Swift,2022,2.19,4.29,98772,CNG,Dealer,Automatic,2
Fortuner,2017,11.92,16.55,47134,CNG,Individual,Automatic,1
Swift,2020,12.3,21.91,52277,CNG,Dealer,Manual,2
Ertiga,2009,11.55,22.82,50641,Petrol,Dealer,Automatic,0
i20,2019,8.47,18.61,85691,CNG,Dealer,Automatic,2
Verna,2008,5.69,10.21,93614,Petrol,Individual,Manual,1
Creta,2023,10.01,20.8,8918,CNG,Individual,Manual,0
i20,2011,5.6,7.88,42853,CNG,Individual,Manual,0
Creta,2007,8.69,10.09,145986,Electric,Dealer,Manual,1
Fortuner,2005,16.2,23.06,41653,Diesel,Dealer,Automatic,0
Creta,2008,9.58,13.68,46149,Petrol,Individual,Manual,1
i20,2019,12.71,14.91,51355,Diesel,Dealer,Automatic,1
Creta,2024,4.56,7.62,6298,CNG,Dealer,Manual,0
Ertiga,2012,6.72,15.9,136101,CNG,Dealer,Manual,0
Baleno,2006,8.45,12.2,181009,Diesel,Dealer,Manual,1
WagonR,2024,5.13,7.97,163386,Petrol,Dealer,Manual,2
Fortuner,2005,5.1,7.04,157506,Petrol,Individual,Manual,0
Innova,2015,8.33,11.28,193204,Petrol,Individual,Automatic,2
WagonR,2014,2.1,3.05,122832,Diesel,Dealer,Manual,1
City,2016,8.89,18.99,61936,Petrol,Individual,Automatic,1
Verna,2022,11.26,19.9,79675,Electric,Individual,Manual,1
i20,2005,14.3,20.21,36003,Diesel,Dealer,Manual,2
Fortuner,2019,21.61,24.43,117173,CNG,Dealer,Automatic,0
Swift,2020,7.48,17.26,114599,Diesel,Dealer,Automatic,1
WagonR,2022,1.84,4.21,178586,Petrol,Dealer,Manual,0
Ertiga,2007,11.41,17.85,107443,Electric,Dealer,Automatic,2
Creta,2020,9.6,16.92,58607,Diesel,Dealer,Automatic,0
Creta,2022,4.72,10.83,45714,Electric,Individual,Automatic,1
Creta,2012,10.18,23.06,26964,CNG,Dealer,Manual,0
i20,2005,14.83,23.66,69183,Diesel,Dealer,Manual,2
WagonR,2007,4.68,7.56,73066,Electric,Individual,Manual,0
Baleno,2020,14.84,19.61,145344,Electric,Dealer,Automatic,1
Ertiga,2015,13.17,15.54,94345,Diesel,Dealer,Manual,0
i20,2013,14.27,17.68,12951,Diesel,Individual,Automatic,1
i20,2010,10.43,12.48,62757,Petrol,Dealer,Automatic,0
City,2013,5.08,9.95,95551,Electric,Individual,Automatic,1
Innova,2017,8.75,16.5,112671,CNG,Individual,Manual,0
i20,2013,11.37,20.91,156455,Petrol,Dealer,Automatic,1
WagonR,2009,6.84,9.93,113337,Electric,Individual,Automatic,2
Swift,2015,17.71,21.89,42485,Electric,Dealer,Automatic,1
Swift,2020,5.35,6.95,65664,Electric,Dealer,Automatic,2
Baleno,2013,10.27,22.06,24123,CNG,Individual,Automatic,0
Innova,2010,3.41,6.24,56349,Electric,Dealer,Automatic,1
Creta,2020,15.68,18.91,126540,CNG,Dealer,Automatic,2
WagonR,2006,6.75,13.1,58375,Diesel,Dealer,Automatic,1
City,2022,14.14,17.97,42753,Electric,Dealer,Manual,2
Innova,2013,8.59,9.97,193158,Electric,Individual,Manual,1
Ertiga,2011,8.79,11.95,62595,Electric,Dealer,Manual,0
Swift,2007,10.23,24.75,44727,CNG,Individual,Manual,1
City,2013,10.04,20.01,147380,Electric,Individual,Automatic,0
Fortuner,2021,4.46,6.66,186230,Electric,Dealer,Manual,1
WagonR,2005,16.06,21.74,172802,CNG,Individual,Manual,0
Swift,2022,13.33,24.68,114918,Petrol,Dealer,Manual,1
City,2024,9.51,11.13,29531,CNG,Dealer,Manual,0
Innova,2008,13.57,22.78,81486,CNG,Dealer,Manual,0
Swift,2021,13.77,19.14,156277,CNG,Individual,Manual,0
Fortuner,2014,1.88,4.35,68436,Electric,Individual,Manual,2
Baleno,2011,14.11,21.34,55051,CNG,Dealer,Automatic,1
Swift,2019,4.26,10.03,137562,Petrol,Dealer,Automatic,2
Innova,2015,5.18,11.39,122277,CNG,Dealer,Manual,2
Baleno,2006,5.09,6.4,126265,Electric,Dealer,Automatic,2
Fortuner,2008,7.34,12.59,32971,Electric,Individual,Manual,0
WagonR,2023,9.64,15.57,106025,Diesel,Dealer,Manual,1
Swift,2007,10.24,13.48,15927,CNG,Dealer,Automatic,0
i20,2013,4.7,10.84,146326,Electric,Individual,Automatic,2
City,2009,8.74,15.0,69726,Diesel,Dealer,Automatic,0
Innova,2017,5.28,11.8,42231,CNG,Dealer,Manual,2
Fortuner,2015,12.86,14.87,75171,Electric,Dealer,Manual,0
Creta,2005,3.62,6.34,140119,Electric,Dealer,Automatic,1
i20,2018,8.2,16.04,174698,Petrol,Individual,Manual,0
Verna,2015,3.38,5.77,140753,Electric,Dealer,Manual,0
Swift,2022,11.56,13.28,54923,Electric,Dealer,Manual,2
Creta,2019,13.45,19.84,63657,Electric,Individual,Automatic,1
i20,2008,3.09,5.66,136403,Diesel,Individual,Automatic,0
Baleno,2005,8.15,20.17,21116,Diesel,Dealer,Manual,0
Innova,2013,4.5,6.1,82385,Diesel,Dealer,Automatic,2
Innova,2020,15.84,21.67,186335,Petrol,Individual,Manual,2
i20,2023,7.18,15.82,129449,Electric,Individual,Automatic,1
Fortuner,2019,8.41,11.95,15667,Diesel,Dealer,Automatic,1
Creta,2005,1.97,3.38,192013,CNG,Dealer,Automatic,2
Creta,2016,5.21,7.32,125296,Diesel,Dealer,Manual,1
Swift,2012,10.02,24.65,189397,CNG,Individual,Automatic,2
WagonR,2012,6.96,12.27,34889,Petrol,Dealer,Automatic,0
Creta,2008,2.99,3.96,109062,Electric,Dealer,Manual,2
City,2006,4.05,5.96,96396,CNG,Individual,Automatic,2
Verna,2019,11.23,22.0,58295,Diesel,Individual,Automatic,0
Innova,2024,4.87,7.11,79367,Petrol,Individual,Automatic,0
Verna,2021,13.85,23.33,171086,Diesel,Dealer,Manual,0
Fortuner,2007,17.71,23.73,134723,Electric,Individual,Manual,2
WagonR,2009,5.57,9.83,146223,Diesel,Individual,Manual,1
Creta,2005,2.88,3.87,14013,Petrol,Individual,Manual,0
i20,2014,14.04,17.66,103825,Petrol,Dealer,Automatic,1
Fortuner,2011,17.72,21.13,134894,Diesel,Dealer,Manual,0
Fortuner,2015,19.46,22.77,176823,Diesel,Dealer,Manual,0
WagonR,2006,8.05,18.89,159490,Diesel,Dealer,Automatic,2
Ertiga,2008,15.71,19.0,86191,Petrol,Dealer,Manual,1
WagonR,2013,3.71,4.42,147542,Diesel,Dealer,Manual,0
Fortuner,2013,11.53,18.54,171030,Petrol,Dealer,Automatic,1
Baleno,2010,6.08,14.74,173479,Diesel,Dealer,Automatic,2
Innova,2007,5.89,10.67,154966,CNG,Individual,Manual,1
i20,2012,1.93,4.62,28141,Diesel,Dealer,Manual,2
WagonR,2018,9.79,13.94,58163,CNG,Dealer,Manual,2
Fortuner,2023,11.62,24.72,85851,Diesel,Individual,Automatic,2
Innova,2016,7.8,17.25,195964,Electric,Individual,Manual,2
Ertiga,2020,9.86,13.53,37837,Diesel,Individual,Manual,1
Swift,2022,10.69,14.57,179273,Petrol,Individual,Manual,1
Fortuner,2017,3.34,6.78,46658,Electric,Individual,Manual,2
Fortuner,2011,5.69,12.85,109092,CNG,Dealer,Manual,2
WagonR,2024,11.95,17.87,192203,Petrol,Individual,Automatic,2
Baleno,2023,5.68,8.32,88359,Diesel,Individual,Automatic,2
WagonR,2020,8.37,13.57,44922,Electric,Individual,Automatic,0
Ertiga,2022,12.54,21.45,151025,Petrol,Individual,Manual,0
Fortuner,2014,2.61,5.75,120557,CNG,Individual,Manual,2
i20,2007,16.66,23.97,41457,Electric,Individual,Manual,2
Verna,2022,5.81,12.71,174944,Electric,Dealer,Manual,2
Creta,2016,15.21,20.03,6143,CNG,Individual,Manual,2
Innova,2019,8.82,15.35,133784,Petrol,Dealer,Manual,0
Creta,2023,3.3,7.32,37372,CNG,Dealer,Manual,2
Verna,2021,4.85,11.61,168987,Diesel,Dealer,Automatic,2
City,2024,5.09,10.58,52489,Electric,Dealer,Manual,2
Swift,2022,2.82,3.34,49079,Electric,Dealer,Manual,0
Fortuner,2013,14.72,20.28,105897,Diesel,Individual,Automatic,1
Swift,2012,9.56,13.33,197617,CNG,Individual,Manual,2
i20,2013,8.55,9.71,178891,Electric,Individual,Automatic,0
i20,2017,11.87,14.94,134223,CNG,Individual,Automatic,0
Fortuner,2013,5.55,10.27,22192,Electric,Individual,Manual,2
City,2013,9.63,14.15,82771,CNG,Individual,Manual,1
Ertiga,2020,6.32,7.75,107665,CNG,Dealer,Manual,0
Ertiga,2019,8.52,13.4,142501,CNG,Dealer,Manual,2
Verna,2018,13.59,19.97,164929,CNG,Dealer,Automatic,2
Verna,2015,12.75,22.06,13303,CNG,Dealer,Automatic,2
Innova,2006,8.61,16.11,144463,Diesel,Dealer,Manual,1
WagonR,2011,7.15,9.17,163206,Petrol,Individual,Automatic,0
i20,2020,12.79,22.95,159741,Petrol,Dealer,Manual,0
Baleno,2018,5.41,6.03,151563,CNG,Dealer,Manual,2
Creta,2005,3.95,9.6,95045,Petrol,Individual,Manual,1
WagonR,2012,19.19,22.46,41508,CNG,Dealer,Manual,1
Baleno,2024,10.81,21.89,91667,Petrol,Dealer,Manual,2
Creta,2016,14.05,15.67,77029,Electric,Individual,Manual,1
Fortuner,2013,5.15,6.28,118804,Diesel,Individual,Manual,2
City,2006,7.43,14.52,134999,CNG,Individual,Automatic,1
WagonR,2007,7.74,8.71,118086,Petrol,Dealer,Automatic,0
i20,2007,7.72,13.49,84806,CNG,Dealer,Automatic,2
Creta,2006,10.91,23.32,114544,Petrol,Individual,Automatic,0
Creta,2012,5.7,12.73,105996,Petrol,Individual,Automatic,1
Verna,2018,14.69,18.82,48721,Petrol,Dealer,Automatic,0
Innova,2021,5.68,8.67,36071,Electric,Dealer,Manual,2
Baleno,2024,16.12,23.52,116121,Electric,Dealer,Manual,0
Innova,2024,9.98,16.15,24334,Petrol,Individual,Automatic,0
Creta,2015,12.63,18.86,159710,Electric,Individual,Manual,2
City,2008,12.88,23.85,61443,Petrol,Individual,Automatic,0
WagonR,2014,8.18,17.3,19990,Diesel,Individual,Automatic,1
City,2006,14.82,21.9,42946,Petrol,Dealer,Automatic,0
Innova,2020,6.8,10.96,102277,Diesel,Dealer,Manual,2
Verna,2015,7.31,9.44,11365,Diesel,Dealer,Manual,2
Baleno,2014,4.97,8.47,166228,Petrol,Dealer,Automatic,1
Fortuner,2008,10.04,17.92,33102,Diesel,Dealer,Automatic,2
Innova,2009,9.32,11.58,94058,Diesel,Dealer,Manual,1
Ertiga,2009,13.95,18.08,26857,Electric,Dealer,Manual,0
Baleno,2008,9.61,16.06,69536,CNG,Individual,Manual,2
Swift,2019,5.74,12.57,131889,CNG,Dealer,Automatic,1
WagonR,2005,7.3,12.73,81550,Petrol,Individual,Manual,0
Creta,2013,3.66,9.03,18400,Petrol,Dealer,Automatic,2
Swift,2021,5.67,8.37,134595,Diesel,Individual,Automatic,0
Fortuner,2010,9.65,16.08,136858,Petrol,Dealer,Manual,1
Verna,2005,12.95,16.3,193436,Electric,Individual,Automatic,1
Fortuner,2007,7.0,14.8,194687,Petrol,Dealer,Manual,0
Swift,2022,8.57,17.63,122022,CNG,Dealer,Manual,0
Creta,2013,7.58,11.26,31358,Diesel,Dealer,Manual,0
City,2022,10.15,17.47,49317,Diesel,Dealer,Manual,2
Baleno,2007,13.29,22.39,181191,Electric,Dealer,Automatic,0
Baleno,2012,10.87,14.82,182402,Electric,Dealer,Automatic,2
Verna,2005,9.23,13.25,138767,Electric,Individual,Automatic,0
Verna,2006,1.83,3.94,97691,Petrol,Dealer,Automatic,0
i20,2019,2.95,5.51,68293,Petrol,Individual,Manual,0
Baleno,2011,7.67,13.09,143696,Petrol,Individual,Automatic,1
Creta,2013,16.56,23.56,115183,Electric,Individual,Automatic,1
Baleno,2008,9.95,16.2,123887,Diesel,Individual,Automatic,2
Fortuner,2008,11.8,18.14,182138,Diesel,Individual,Manual,2
Fortuner,2016,9.11,11.82,40251,Electric,Dealer,Manual,1
Ertiga,2016,6.24,13.88,125262,Electric,Individual,Manual,0
Verna,2009,6.72,7.78,176776,Electric,Dealer,Automatic,1
City,2017,14.55,22.49,51113,Diesel,Dealer,Automatic,2
Baleno,2008,2.78,4.58,124820,CNG,Dealer,Manual,1
Fortuner,2010,4.34,9.5,64444,Electric,Dealer,Automatic,1
Fortuner,2020,2.14,3.6,70602,Electric,Individual,Manual,0
Verna,2017,6.07,15.13,65640,Diesel,Individual,Manual,1
WagonR,2012,14.23,18.18,25645,Diesel,Dealer,Manual,2
WagonR,2010,8.06,13.62,20112,Diesel,Individual,Manual,0
Creta,2013,3.56,4.1,199727,Petrol,Dealer,Automatic,0
Ertiga,2009,9.15,14.3,78601,Diesel,Dealer,Manual,2
Fortuner,2008,10.08,12.82,157931,Petrol,Individual,Automatic,2
Ertiga,2019,11.58,14.57,196128,CNG,Individual,Automatic,2
Creta,2024,5.51,12.87,162356,Diesel,Dealer,Automatic,0
Fortuner,2008,7.27,9.14,112274,CNG,Dealer,Manual,0
i20,2018,3.36,4.69,60380,Electric,Dealer,Manual,1
i20,2011,14.83,21.24,49082,CNG,Individual,Manual,2
Fortuner,2018,2.91,5.27,161416,Diesel,Individual,Manual,0
WagonR,2023,14.22,21.46,60380,Petrol,Individual,Manual,2
Swift,2006,3.97,5.5,59311,Electric,Dealer,Automatic,1
Baleno,2016,5.35,7.15,184114,Electric,Dealer,Manual,1
WagonR,2008,9.05,20.65,68459,CNG,Individual,Manual,0
Creta,2014,9.47,18.16,19754,CNG,Individual,Automatic,2
City,2015,10.52,14.08,94586,Petrol,Dealer,Automatic,1
i20,2011,7.7,16.28,45403,CNG,Dealer,Automatic,1
i20,2007,16.43,21.34,188648,Petrol,Individual,Automatic,1
Creta,2010,18.54,22.9,32864,Diesel,Individual,Manual,0
i20,2022,8.17,11.69,154801,CNG,Dealer,Manual,2
Fortuner,2022,3.82,8.54,66277,Diesel,Dealer,Manual,0
i20,2020,11.8,16.15,141659,Petrol,Individual,Automatic,1
Swift,2023,10.61,14.84,40549,Diesel,Dealer,Automatic,1
Ertiga,2011,6.23,10.23,29365,Petrol,Dealer,Manual,0
Innova,2024,8.36,13.35,117405,Diesel,Dealer,Automatic,2
Creta,2012,13.97,18.55,7937,CNG,Dealer,Manual,2
WagonR,2010,8.57,19.17,75876,Diesel,Dealer,Automatic,2
Verna,2012,4.36,7.07,66522,Petrol,Dealer,Manual,2
Ertiga,2014,5.14,9.38,49091,CNG,Dealer,Manual,0
WagonR,2013,3.38,8.38,101431,CNG,Individual,Automatic,1
Baleno,2007,3.68,5.6,197895,CNG,Individual,Automatic,0
Innova,2024,9.33,20.66,79712,CNG,Dealer,Manual,0
Creta,2019,3.15,3.86,86538,CNG,Individual,Manual,2
